"rep","n","method","R2","RMSE"
64,100,"enet",0.127722716720052,4.33350089454117
64,250,"enet",0.231567329617586,3.90767462488905
64,500,"enet",0.378615571509042,3.94436243401677
64,1000,"enet",0.524642483508347,2.97960215972612
65,10,"enet",-0.819227894062167,2.90925155424352
65,20,"enet",-0.543159652138914,2.22115868406017
65,50,"enet",0.240176784242742,3.46513040130382
65,100,"enet",-0.0369911336438178,4.50122189982797
65,250,"enet",0.211676476674296,3.28378190959709
65,500,"enet",0.301959492624625,3.73949028293695
65,1000,"enet",0.530247328079802,2.92847435337317
66,10,"enet",-0.845672177712175,4.42552737875555
66,20,"enet",-0.493476159693372,3.49945279479392
66,50,"enet",-0.386299801862594,6.3644504754289
66,100,"enet",0.00248421932400311,3.99441007080619
66,250,"enet",0.413102191663444,3.77223040917361
66,500,"enet",0.423222548011413,3.5999737684836
66,1000,"enet",0.607833243631194,2.75213274690937
67,10,"enet",-2.22736013737293,2.35388724019468
67,20,"enet",0.139757750755369,4.09369457815292
67,50,"enet",0.153343108295613,4.29749791654961
67,100,"enet",0.0414660870001374,4.18287619190876
67,250,"enet",0.207831591166778,3.65685809491395
67,500,"enet",0.307098595771391,3.36019253997389
67,1000,"enet",0.517377108367347,2.91996194011167
68,10,"enet",-37.0225392448353,5.50092007188843
68,20,"enet",-0.369500538807021,4.50405745606346
68,50,"enet",-0.209853154190865,3.95007271232917
68,100,"enet",-0.199458906101972,4.24294341924209
68,250,"enet",0.0173055639470254,4.58789493498477
68,500,"enet",0.350883628476844,3.50513139145943
68,1000,"enet",0.513437181024058,2.96887280134014
69,10,"enet",-3.97380011053489,7.07388114303488
69,20,"enet",-1.14354597229325,4.64563318612671
69,50,"enet",-0.108726583149793,2.92471934535712
69,100,"enet",-2.99643710577335e-06,4.61477578469693
69,250,"enet",0.172158083574909,3.92215659139483
69,500,"enet",0.26606064811686,3.4475728098703
69,1000,"enet",0.572121331898604,2.9018772598497
70,10,"enet",-498.665774826869,5.66697946750823
70,20,"enet",-0.651944187259102,2.52365409651344
70,50,"enet",-0.0530442856313453,5.65539639585737
70,100,"enet",-0.0758203765255736,5.18072100324193
70,250,"enet",0.00990905545190512,4.22456543765896
70,500,"enet",0.242112430611723,3.59818521200706
70,1000,"enet",0.413932385607107,3.28774962159657
71,10,"enet",-7.22943965037487,3.98038535770533
71,20,"enet",-0.82333062995007,3.49668282668652
71,50,"enet",-0.100358907840251,5.59069028262659
71,100,"enet",-0.127405170899043,4.50474122897307
71,250,"enet",0.184514216068444,4.16070334419367
71,500,"enet",0.318816976295223,3.66265139728445
71,1000,"enet",0.546909913412948,3.09831361200253
72,10,"enet",-0.00438362977068052,1.75879889984171
72,20,"enet",-0.963199391971785,4.29359285537142
72,50,"enet",-0.397824499224447,4.46349934061068
72,100,"enet",-0.207503648652871,4.52296260412233
72,250,"enet",0.157450978232184,4.27548675572348
72,500,"enet",0.321503176912328,3.87504202153951
72,1000,"enet",0.481721890216711,3.25515787721721
73,10,"enet",-0.0451337946369734,4.57920904407083
73,20,"enet",-0.934489711997163,4.38375804523851
73,50,"enet",-0.355654072795447,5.15415613559052
73,100,"enet",-0.134514358558006,4.07737266285101
73,250,"enet",0.273041390508269,3.87011811600893
73,500,"enet",0.461478152295413,3.22226733712051
73,1000,"enet",0.544696715873066,2.94148350841233
74,10,"enet",0.868866444856029,0.579905720787472
74,20,"enet",0.144681055567505,1.96352341368446
74,50,"enet",-0.227517808588955,2.6494366140102
74,100,"enet",-0.337765368834801,4.41681431152763
74,250,"enet",0.246617958838524,4.03060550619283
